9.8,0.39,0.43,1.65,0.068,5,11,0.99478,3.19,0.46,11.4,5
6.8,0.66,0.07,1.6,0.07,16,61,0.99572,3.29,0.6,9.3,5
7,0.43,0.3,2,0.085,6,39,0.99346,3.33,0.46,11.9,6
6.5,0.885,0,2.3,0.166,6,12,0.99551,3.56,0.51,10.8,5
7.7,0.57,0.21,1.5,0.069,4,9,0.99458,3.16,0.54,9.8,6
7.9,0.58,0.23,2.3,0.076,23,94,0.99686,3.21,0.58,9.5,6
7.9,0.34,0.36,1.9,0.065,5,10,0.99419,3.27,0.54,11.2,7
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7
6.6,0.44,0.15,2.1,0.076,22,53,0.9957,3.32,0.62,9.3,5
9.6,0.38,0.42,1.9,0.071,5,13,0.99659,3.15,0.75,10.5,6
8.2,0.34,0.37,1.9,0.057,43,74,0.99408,3.23,0.81,12,6
9,0.39,0.4,1.3,0.044,25,50,0.99478,3.2,0.83,10.9,6
10.2,0.23,0.37,2.2,0.057,14,36,0.99614,3.23,0.49,9.3,4
6,0.33,0.32,12.9,0.054,6,113,0.99572,3.3,0.56,11.5,4
7.1,0.75,0.01,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,6
6.5,0.67,0,4.3,0.057,11,20,0.99488,3.45,0.56,11.8,4
7.4,0.55,0.19,1.8,0.082,15,34,0.99655,3.49,0.68,10.5,5
7.1,0.6,0.01,2.3,0.079,24,37,0.99514,3.4,0.61,10.9,6
7.5,0.58,0.14,2.2,0.077,27,60,0.9963,3.28,0.59,9.8,5
7.9,0.66,0,1.4,0.096,6,13,0.99569,3.43,0.58,9.5,5
6.1,0.64,0.02,2.4,0.069,26,46,0.99358,3.47,0.45,11,5
7,0.58,0.28,4.8,0.085,12,69,0.99633,3.32,0.7,11,6
8.2,0.78,0,2.2,0.089,13,26,0.9978,3.37,0.46,9.6,4
7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,6
10.4,0.43,0.5,2.3,0.068,13,19,0.996,3.1,0.87,11.4,6
7.3,0.44,0.2,1.6,0.049,24,64,0.9935,3.38,0.57,11.7,6
9.8,0.3,0.39,1.7,0.062,3,9,0.9948,3.14,0.57,11.5,7
7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,6
8.7,0.63,0.28,2.7,0.096,17,69,0.99734,3.26,0.63,10.2,6
11.3,0.37,0.5,1.8,0.09,20,47,0.99734,3.15,0.57,10.5,5
8,0.6,0.08,2.6,0.056,3,7,0.99286,3.22,0.37,13,5
7.2,0.53,0.14,2.1,0.064,15,29,0.99323,3.35,0.61,12.1,6
6.7,0.86,0.07,2,0.1,20,57,0.99598,3.6,0.74,11.7,6
8,0.28,0.44,1.8,0.081,28,68,0.99501,3.36,0.66,11.2,5
7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,5
6.8,0.68,0.09,3.9,0.068,15,29,0.99524,3.41,0.52,11.1,4
7,0.62,0.1,1.4,0.071,27,63,0.996,3.28,0.61,9.2,5
6.5,0.51,0.15,3,0.064,12,27,0.9929,3.33,0.59,12.8,6
7,0.36,0.21,2.3,0.086,20,65,0.99558,3.4,0.54,10.1,6
7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,6
9.1,0.36,0.39,1.8,0.06,21,55,0.99495,3.18,0.82,11,7
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6
9.1,0.775,0.22,2.2,0.079,12,48,0.9976,3.18,0.51,9.6,5
6.6,0.58,0.02,2.4,0.069,19,40,0.99387,3.38,0.66,12.6,6
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,6
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,6
6.9,0.57,0,2.8,0.081,21,41,0.99518,3.41,0.52,10.8,5
6.1,0.32,0.25,1.8,0.086,5,32,0.99464,3.36,0.44,10.1,5
7.8,0.5,0.09,2.2,0.115,10,42,0.9971,3.18,0.62,9.5,5
6.6,0.61,0,1.6,0.069,4,8,0.99396,3.33,0.37,10.4,4
7.7,0.75,0.27,3.8,0.11,34,89,0.99664,3.24,0.45,9.3,5
7.2,0.56,0.26,2,0.083,13,100,0.99586,3.26,0.52,9.9,5
5.2,0.49,0.26,2.3,0.09,23,74,0.9953,3.71,0.62,12.2,6
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6
6.8,0.83,0.09,1.8,0.074,4,25,0.99534,3.38,0.45,9.6,5
8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,5
8,0.81,0.25,3.4,0.076,34,85,0.99668,3.19,0.42,9.2,5
6.7,0.48,0.02,2.2,0.08,36,111,0.99524,3.1,0.53,9.7,5
8,0.64,0.22,2.4,0.094,5,33,0.99612,3.37,0.58,11,5
8,0.52,0.25,2,0.078,19,59,0.99612,3.3,0.48,10.2,5
8.6,0.685,0.1,1.6,0.092,3,12,0.99745,3.31,0.65,9.55,6
7.9,0.69,0.21,2.1,0.08,33,141,0.9962,3.25,0.51,9.9,5
7.2,0.33,0.33,1.7,0.061,3,13,0.996,3.23,1.1,10,8
6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7,6
6.4,0.47,0.4,2.4,0.071,8,19,0.9963,3.56,0.73,10.6,6
6.2,0.58,0,1.6,0.065,8,18,0.9966,3.56,0.84,9.4,5
7.3,0.34,0.33,2.5,0.064,21,37,0.9952,3.35,0.77,12.1,7
6.4,0.53,0.09,3.9,0.123,14,31,0.9968,3.5,0.67,11,4
8.3,0.26,0.37,1.4,0.076,8,23,0.9974,3.26,0.7,9.6,6
10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,6
6.8,0.915,0.29,4.8,0.07,15,39,0.99577,3.53,0.54,11.1,5
7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.0666666666667,6
7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.56666666666667,6
6.9,0.58,0.2,1.75,0.058,8,22,0.99322,3.38,0.49,11.7,5
7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.6,6
7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,5
6.5,0.9,0,1.6,0.052,9,17,0.99467,3.5,0.63,10.9,6
7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,5
7.9,0.2,0.35,1.7,0.054,7,15,0.99458,3.32,0.8,11.9,7
6.2,0.785,0,2.1,0.06,6,13,0.99664,3.59,0.61,10,4
6.9,0.63,0.01,2.4,0.076,14,39,0.99522,3.34,0.53,10.8,6
7.3,0.98,0.05,2.1,0.061,20,49,0.99705,3.31,0.55,9.7,3
6.1,0.6,0.08,1.8,0.071,14,45,0.99336,3.38,0.54,11,5
8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,5
6,0.64,0.05,1.9,0.066,9,17,0.99496,3.52,0.78,10.6,5
6.2,0.57,0.1,2.1,0.048,4,11,0.99448,3.44,0.76,10.8,6
7,0.43,0.02,1.9,0.08,15,28,0.99492,3.35,0.81,10.6,6
6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,6
6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,6
7.5,0.38,0.57,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,6
7.1,0.69,0.04,2.1,0.068,19,27,0.99712,3.44,0.67,9.8,5
6.5,0.53,0.06,2,0.063,29,44,0.99489,3.38,0.83,10.3,6
6.6,0.7,0.08,2.6,0.106,14,27,0.99665,3.44,0.58,10.2,5
6.1,0.705,0.1,2.8,0.081,13,28,0.99631,3.6,0.66,10.2,5
5.4,0.58,0.08,1.9,0.059,20,31,0.99484,3.5,0.64,10.2,6
11.1,0.44,0.42,2.2,0.064,14,19,0.99758,3.25,0.57,10.4,6
6.3,0.6,0.1,1.6,0.048,12,26,0.99306,3.55,0.51,12.1,5
7,0.56,0.17,1.7,0.065,15,24,0.99514,3.44,0.68,10.55,7
6.6,0.855,0.02,2.4,0.062,15,23,0.99627,3.54,0.6,11,6
6.7,0.67,0.02,1.9,0.061,26,42,0.99489,3.39,0.82,10.9,6
6.2,0.51,0.14,1.9,0.056,15,34,0.99396,3.48,0.57,11.5,6
6.4,0.38,0.14,2.2,0.038,15,25,0.99514,3.44,0.65,11.1,6
6,0.58,0.2,2.4,0.075,15,50,0.99467,3.58,0.67,12.5,6
7.5,0.52,0.4,2.2,0.06,12,20,0.99474,3.26,0.64,11.8,6
6.2,0.7,0.15,5.1,0.076,13,27,0.99622,3.54,0.6,11.9,6
6.2,0.56,0.09,1.7,0.053,24,32,0.99402,3.54,0.6,11.3,5
6.2,0.56,0.09,1.7,0.053,24,32,0.99402,3.54,0.6,11.3,5
6.2,0.46,0.29,2.1,0.074,32,98,0.99578,3.33,0.62,9.8,5
7.2,0.39,0.44,2.6,0.066,22,48,0.99494,3.3,0.84,11.5,6
5.8,0.61,0.11,1.8,0.066,18,28,0.99483,3.55,0.66,10.9,6
6.6,0.725,0.2,7.8,0.073,29,79,0.9977,3.29,0.54,9.2,5
5.4,0.74,0.09,1.7,0.089,16,26,0.99402,3.67,0.56,11.6,6
5.9,0.645,0.12,2,0.075,32,44,0.99547,3.57,0.71,10.2,5
